localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
10/24/2016 16:00,3.369416667,1.376583333,3.369416667,10,26,16,103,830,637,103,830,637,26,49.97,3.272
10/24/2016 17:00,0.66315,0.501166667,0.66315,10,26,17,336,274,532,109,855,719,28,44.47,3.299
10/24/2016 18:00,2.79665,0.08955,2.796583333,10,26,18,101,876,740,101,876,740,29,43.29,3.317
10/24/2016 19:00,2.106516667,0.006583333,2.106516667,10,26,19,98,862,689,98,862,689,29,46.77,3.325
10/24/2016 20:00,1.47125,0.005183333,1.47125,10,26,20,91,823,575,91,823,575,29,54.01,3.284
10/24/2016 21:00,2.483083333,0.00405,2.483083333,10,26,21,87,722,407,87,722,407,28,63.72,3.169
10/24/2016 22:00,3.335016667,0.00465,3.335,10,26,22,65,559,210,65,559,210,27,74.93,3.028
10/24/2016 23:00,1.086516667,0.00215,1.08635,10,26,23,20,158,28,20,158,28,24,87.02,2.905
10/25/2016 0:00,1.23355,0.002333333,1.233533333,10,27,0,0,0,0,0,0,0,22,99.64,2.807
10/25/2016 1:00,1.1131,0.001066667,1.113016667,10,27,1,0,0,0,0,0,0,21,112.51,2.734
10/25/2016 2:00,1.117616667,0.002216667,1.117616667,10,27,2,0,0,0,0,0,0,20,125.45,2.724
10/25/2016 3:00,1.041116667,0.00225,1.041116667,10,27,3,0,0,0,0,0,0,19,138.17,2.803
10/25/2016 4:00,0.4663,0.0001,0.46615,10,27,4,0,0,0,0,0,0,18,150.13,2.918
10/25/2016 5:00,0.480083333,0,0.479783333,10,27,5,0,0,0,0,0,0,18,159.69,3.029
10/25/2016 6:00,0.73415,0.000816667,0.733466667,10,27,6,0,0,0,0,0,0,17,162.23,3.128
10/25/2016 7:00,1.135733333,0.004333333,1.133383333,10,27,7,0,0,0,0,0,0,17,155.44,3.211
10/25/2016 8:00,0.8108,0.142583333,0.8108,10,27,8,0,0,0,0,0,0,17,144.34,3.266
10/25/2016 9:00,0.578116667,1.0219,0.578116667,10,27,9,0,0,0,0,0,0,16,131.9,3.289
10/25/2016 10:00,0.46115,1.944733333,0.46115,10,27,10,0,0,0,0,0,0,16,119.04,3.294
10/25/2016 11:00,0.419716667,2.780566667,0.419716667,10,27,11,0,0,0,0,0,0,16,106.12,3.283
10/25/2016 12:00,0.4183,2.390633333,0.4183,10,27,12,0,0,0,0,0,0,17,93.37,3.251
10/25/2016 13:00,0.274033333,3.312166667,0.274033333,10,27,13,52,335,105,52,335,105,19,81.01,3.199
10/25/2016 14:00,0.319383333,2.011183333,0.319383333,10,27,14,87,610,302,87,610,302,22,69.34,3.14
10/25/2016 15:00,0.343466667,2.110166667,0.343466667,10,27,15,104,742,488,104,742,488,25,58.82,3.081
10/25/2016 16:00,1.309183333,1.13915,1.309183333,10,27,16,113,810,631,113,810,631,27,50.25,3.007
10/25/2016 17:00,1.695883333,0.52645,1.695883333,10,27,17,119,841,716,119,841,716,28,44.79,2.925
10/25/2016 18:00,3.2098,0.0833,3.2098,10,27,18,248,14,258,101,885,742,29,43.63,2.855
10/25/2016 19:00,0.79415,0.00025,0.793716667,10,27,19,97,873,692,97,873,692,30,47.09,2.799
10/25/2016 20:00,2.261416667,0.0048,2.261416667,10,27,20,90,835,578,90,835,578,30,54.29,2.75
10/25/2016 21:00,1.5824,0.0058,1.5824,10,27,21,82,746,409,82,746,409,29,63.97,2.693
10/25/2016 22:00,2.46135,0.007083333,2.46135,10,27,22,61,583,211,61,583,211,27,75.15,2.625
10/25/2016 23:00,2.323266667,0.008216667,2.323266667,10,27,23,18,174,27,18,174,27,24,87.22,2.546
10/26/2016 0:00,1.388466667,0.001933333,1.3882,10,28,0,0,0,0,0,0,0,21,99.82,2.465
10/26/2016 1:00,0.995783333,0.0018,0.995783333,10,28,1,0,0,0,0,0,0,20,112.69,2.389
10/26/2016 2:00,0.989183333,0.00145,0.989116667,10,28,2,0,0,0,0,0,0,19,125.62,2.318
10/26/2016 3:00,0.5011,0,0.500616667,10,28,3,0,0,0,0,0,0,18,138.36,2.25
10/26/2016 4:00,0.4124,0.000283333,0.4121,10,28,4,0,0,0,0,0,0,18,150.36,2.188
10/26/2016 5:00,0.383716667,0.0005,0.383533333,10,28,5,0,0,0,0,0,0,17,160,2.133
10/26/2016 6:00,0.848516667,0,0.847183333,10,28,6,0,0,0,0,0,0,16,162.55,2.08
10/26/2016 7:00,1.132766667,0.00865,1.131783333,10,28,7,0,0,0,0,0,0,16,155.67,2.029
10/26/2016 8:00,0.274083333,0.392933333,0.274083333,10,28,8,0,0,0,0,0,0,15,144.51,1.981
10/26/2016 9:00,0.27555,1.680166667,0.27555,10,28,9,0,0,0,0,0,0,15,132.05,1.938
10/26/2016 10:00,0.363983333,2.67315,0.363983333,10,28,10,0,0,0,0,0,0,15,119.18,1.898
10/26/2016 11:00,0.28295,2.715566667,0.28295,10,28,11,0,0,0,0,0,0,15,106.26,1.859
10/26/2016 12:00,0.5019,2.981966667,0.5019,10,28,12,0,0,0,0,0,0,15,93.53,1.822
10/26/2016 13:00,1.19175,3.545133333,1.19175,10,28,13,42,467,114,42,467,114,17,81.18,1.79
10/26/2016 14:00,1.338583333,3.048416667,1.338583333,10,28,14,68,726,322,68,726,322,21,69.54,1.792
10/26/2016 15:00,0.829483333,2.46335,0.829483333,10,28,15,81,838,512,81,838,512,24,59.06,1.834
10/26/2016 16:00,3.291933333,1.8021,3.291933333,10,28,16,88,893,656,88,893,656,26,50.54,1.897
10/26/2016 17:00,1.811583333,0.609533333,1.811583333,10,28,17,91,918,740,91,918,740,27,45.11,1.973
10/26/2016 18:00,2.069433333,0.0627,2.069433333,10,28,18,89,926,756,89,926,756,28,43.96,2.061
10/26/2016 19:00,1.325266667,0.002883333,1.32515,10,28,19,88,908,702,88,908,702,29,47.41,2.152
10/26/2016 20:00,1.5036,0.0048,1.5036,10,28,20,83,866,585,83,866,585,29,54.57,2.217
10/26/2016 21:00,1.479966667,0.00155,1.479633333,10,28,21,73,785,415,73,785,415,28,64.21,2.242
10/26/2016 22:00,2.970066667,0.0052,2.97005,10,28,22,56,622,213,56,622,213,26,75.36,2.245
10/26/2016 23:00,1.717816667,0.004,1.717816667,10,28,23,17,190,26,17,190,26,23,87.41,2.24
10/27/2016 0:00,1.059133333,0.001116667,1.058816667,10,29,0,0,0,0,0,0,0,21,99.99,2.228
10/27/2016 1:00,1.230366667,0.001183333,1.23005,10,29,1,0,0,0,0,0,0,20,112.86,2.207
10/27/2016 2:00,1.18645,0.002533333,1.18645,10,29,2,0,0,0,0,0,0,20,125.79,2.187
10/27/2016 3:00,0.395833333,0.000566667,0.395716667,10,29,3,0,0,0,0,0,0,19,138.54,2.18
10/27/2016 4:00,0.4821,0,0.481766667,10,29,4,0,0,0,0,0,0,18,150.59,2.182
10/27/2016 5:00,1.040583333,0.001566667,1.040533333,10,29,5,0,0,0,0,0,0,18,160.29,2.178
10/27/2016 6:00,0.731016667,0.0011,0.73065,10,29,6,0,0,0,0,0,0,17,162.88,2.161
10/27/2016 7:00,1.123366667,0.00735,1.122566667,10,29,7,0,0,0,0,0,0,16,155.91,2.136
10/27/2016 8:00,0.5538,0.2856,0.5538,10,29,8,0,0,0,0,0,0,16,144.69,2.114
10/27/2016 9:00,0.449216667,1.711533333,0.449216667,10,29,9,0,0,0,0,0,0,16,132.19,2.099
10/27/2016 10:00,0.349416667,2.613566667,0.349416667,10,29,10,0,0,0,0,0,0,16,119.32,2.096
10/27/2016 11:00,0.372,3.293733333,0.372,10,29,11,0,0,0,0,0,0,16,106.41,2.103
10/27/2016 12:00,0.44235,2.6872,0.44235,10,29,12,0,0,0,0,0,0,16,93.68,2.123
10/27/2016 13:00,0.388883333,1.716883333,0.388883333,10,29,13,44,426,109,44,426,109,18,81.36,2.163
10/27/2016 14:00,0.347733333,1.330133333,0.347733333,10,29,14,71,698,312,71,698,312,21,69.74,2.226
10/27/2016 15:00,0.4164,2.85935,0.4164,10,29,15,81,821,501,81,821,501,24,59.3,2.307
10/27/2016 16:00,2.623683333,1.817116667,2.623683333,10,29,16,89,877,643,89,877,643,26,50.82,2.389
10/27/2016 17:00,1.793733333,0.693633333,1.793733333,10,29,17,93,901,726,93,901,726,28,45.43,2.461
10/27/2016 18:00,4.338516667,0.0565,4.338516667,10,29,18,91,910,743,91,910,743,29,44.29,2.522
10/27/2016 19:00,2.005983333,0.001116667,2.005866667,10,29,19,88,895,691,88,895,691,29,47.72,2.566
10/27/2016 20:00,1.76115,0.004283333,1.76115,10,29,20,82,856,575,82,856,575,30,54.85,2.587
10/27/2016 21:00,1.729116667,0.0046,1.7291,10,29,21,78,757,405,78,757,405,29,64.45,2.584
10/27/2016 22:00,2.773416667,0.004966667,2.7734,10,29,22,59,587,205,59,587,205,27,75.57,2.57
10/27/2016 23:00,1.892216667,0.004933333,1.892216667,10,29,23,17,147,23,17,147,23,24,87.6,2.556
10/28/2016 0:00,1.510233333,0.002483333,1.51005,10,30,0,0,0,0,0,0,0,22,100.17,2.548
10/28/2016 1:00,0.583416667,0,0.583116667,10,30,1,0,0,0,0,0,0,21,113.02,2.543
10/28/2016 2:00,1.214133333,0.002033333,1.21395,10,30,2,0,0,0,0,0,0,20,125.96,2.545
10/28/2016 3:00,1.036783333,0.00135,1.036583333,10,30,3,0,0,0,0,0,0,20,138.72,2.561
10/28/2016 4:00,0.64515,5.00E-05,0.64445,10,30,4,0,0,0,0,0,0,19,150.8,2.596
10/28/2016 5:00,0.475633333,0.000266667,0.475516667,10,30,5,0,0,0,0,0,0,19,160.58,2.641
10/28/2016 6:00,1.018766667,0.001166667,1.018183333,10,30,6,0,0,0,0,0,0,19,163.2,2.68
10/28/2016 7:00,1.370216667,0.00845,1.369433333,10,30,7,0,0,0,0,0,0,18,156.14,2.703
10/28/2016 8:00,0.346333333,0.260483333,0.346333333,10,30,8,0,0,0,0,0,0,18,144.86,2.704
10/28/2016 9:00,0.327183333,1.79085,0.327183333,10,30,9,0,0,0,0,0,0,17,132.34,2.686
10/28/2016 10:00,0.354616667,2.6604,0.354616667,10,30,10,0,0,0,0,0,0,17,119.46,2.662
10/28/2016 11:00,0.353183333,3.366416667,0.353183333,10,30,11,0,0,0,0,0,0,17,106.55,2.641
10/28/2016 12:00,0.259233333,3.072283333,0.259233333,10,30,12,0,0,0,0,0,0,17,93.83,2.621
10/28/2016 13:00,0.2394,2.704833333,0.2394,10,30,13,49,347,100,49,347,100,19,81.53,2.604
10/28/2016 14:00,0.365716667,2.31625,0.365716667,10,30,14,82,632,299,82,632,299,22,69.94,2.599
10/28/2016 15:00,0.289216667,2.5007,0.289216667,10,30,15,95,771,486,95,771,486,25,59.54,2.602
10/28/2016 16:00,2.688116667,1.934283333,2.688116667,10,30,16,103,838,629,103,838,629,27,51.09,2.585
10/28/2016 17:00,2.438216667,0.632283333,2.438216667,10,30,17,105,872,715,105,872,715,29,45.74,2.538
10/28/2016 18:00,1.724916667,0.102,1.724916667,10,30,18,96,901,737,96,901,737,30,44.62,2.468
10/28/2016 19:00,1.238716667,0.0039,1.238716667,10,30,19,90,893,688,90,893,688,30,48.02,2.38
10/28/2016 20:00,2.94475,0.00215,2.944533333,10,30,20,82,861,575,82,861,575,30,55.12,2.264
10/28/2016 21:00,1.6966,0.003483333,1.6966,10,30,21,71,790,409,71,790,409,29,64.69,2.119
10/28/2016 22:00,3.43745,0.007166667,3.43745,10,30,22,53,635,209,53,635,209,27,75.78,1.964
10/28/2016 23:00,2.358816667,0.004966667,2.358816667,10,30,23,15,196,23,15,196,23,24,87.78,1.817
10/29/2016 0:00,1.237166667,0.002766667,1.237166667,10,31,0,0,0,0,0,0,0,21,100.33,1.688
10/29/2016 1:00,1.433916667,0.00365,1.433916667,10,31,1,0,0,0,0,0,0,20,113.18,1.589
10/29/2016 2:00,0.524933333,0.00165,0.524916667,10,31,2,0,0,0,0,0,0,19,126.12,1.534
10/29/2016 3:00,1.186866667,0.002433333,1.186866667,10,31,3,0,0,0,0,0,0,18,138.9,1.527
10/29/2016 4:00,0.46025,0.0013,0.46025,10,31,4,0,0,0,0,0,0,18,151.01,1.542
10/29/2016 5:00,0.480616667,0.001333333,0.480616667,10,31,5,0,0,0,0,0,0,17,160.87,1.548
10/29/2016 6:00,0.5726,0.0009,0.572566667,10,31,6,0,0,0,0,0,0,17,163.51,1.532
10/29/2016 7:00,0.54015,0.000933333,0.54,10,31,7,0,0,0,0,0,0,16,156.36,1.495
10/29/2016 8:00,0.56825,0.114966667,0.568066667,10,31,8,0,0,0,0,0,0,16,145.03,1.441
10/29/2016 9:00,0.693616667,0.36435,0.693616667,10,31,9,0,0,0,0,0,0,15,132.49,1.379
10/29/2016 10:00,0.8402,1.6637,0.8402,10,31,10,0,0,0,0,0,0,15,119.6,1.32
10/29/2016 11:00,0.72495,3.022516667,0.72495,10,31,11,0,0,0,0,0,0,14,106.69,1.28
10/29/2016 12:00,0.889233333,3.709516667,0.889233333,10,31,12,0,0,0,0,0,0,14,93.99,1.274
10/29/2016 13:00,0.752283333,3.69585,0.752283333,10,31,13,39,490,110,39,490,110,17,81.7,1.321
10/29/2016 14:00,1.775983333,3.454466667,1.775983333,10,31,14,63,749,317,63,749,317,20,70.14,1.44
10/29/2016 15:00,2.332583333,2.908066667,2.332583333,10,31,15,74,856,505,74,856,505,23,59.77,1.628
10/29/2016 16:00,2.505333333,2.061166667,2.505333333,10,31,16,82,903,646,82,903,646,26,51.37,1.852
10/29/2016 17:00,1.804466667,0.640633333,1.804466667,10,31,17,86,922,726,86,922,726,27,46.05,2.085
10/29/2016 18:00,2.809683333,0.054683333,2.809683333,10,31,18,90,915,737,90,915,737,28,44.94,2.312
10/29/2016 19:00,2.614933333,0.00165,2.614383333,10,31,19,88,893,682,88,893,682,29,48.33,2.535
10/29/2016 20:00,1.784583333,0,1.78305,10,31,20,83,846,564,83,846,564,29,55.39,2.744
10/29/2016 21:00,1.293083333,0.003433333,1.292866667,10,31,21,73,760,395,73,760,395,28,64.92,2.912
10/29/2016 22:00,2.650483333,0.0062,2.650483333,10,31,22,55,585,197,55,585,197,26,75.98,3.028
10/29/2016 23:00,2.425616667,0.005483333,2.425616667,10,31,23,15,138,20,15,138,20,23,87.96,3.094
10/30/2016 0:00,1.773816667,0.005,1.773816667,11,1,0,0,0,0,0,0,0,22,100.49,3.129
10/30/2016 1:00,0.974283333,0.002066667,0.974266667,11,1,1,0,0,0,0,0,0,21,113.33,3.155
10/30/2016 2:00,1.299616667,0.003233333,1.299616667,11,1,2,0,0,0,0,0,0,21,126.27,3.187
10/30/2016 3:00,1.076733333,0.0032,1.076733333,11,1,3,0,0,0,0,0,0,21,139.06,3.225
10/30/2016 4:00,0.802266667,0.002133333,0.802266667,11,1,4,0,0,0,0,0,0,20,151.21,3.255
10/30/2016 5:00,0.521183333,0.001533333,0.521183333,11,1,5,0,0,0,0,0,0,20,161.14,3.269
10/30/2016 6:00,0.504066667,0.001633333,0.50405,11,1,6,0,0,0,0,0,0,20,163.82,3.282
10/30/2016 7:00,0.588633333,0.006033333,0.588633333,11,1,7,0,0,0,0,0,0,20,156.59,3.303
10/30/2016 8:00,0.556233333,0.298766667,0.556233333,11,1,8,0,0,0,0,0,0,20,145.2,3.323
10/30/2016 9:00,0.84535,1.721983333,0.84535,11,1,9,0,0,0,0,0,0,20,132.63,3.336
10/30/2016 10:00,0.674733333,2.623483333,0.674733333,11,1,10,0,0,0,0,0,0,20,119.74,3.352
10/30/2016 11:00,0.66255,3.165416667,0.66255,11,1,11,0,0,0,0,0,0,20,106.84,3.372
10/30/2016 12:00,0.929466667,3.482483333,0.929466667,11,1,12,0,0,0,0,0,0,20,94.15,3.392
10/30/2016 13:00,1.531466667,3.590283333,1.531466667,11,1,13,45,345,94,45,345,94,22,81.88,3.412
10/30/2016 14:00,1.3489,3.395016667,1.3489,11,1,14,75,634,289,75,634,289,24,70.34,3.447
10/30/2016 15:00,2.2625,2.87075,2.2625,11,1,15,217,81,258,87,771,472,26,60.01,3.516
10/30/2016 16:00,1.839266667,2.066616667,1.839266667,11,1,16,93,837,613,93,837,613,28,51.65,3.583
10/30/2016 17:00,2.219033333,0.664966667,2.219033333,11,1,17,298,342,535,97,865,694,29,46.36,3.621
10/30/2016 18:00,2.622983333,0.052366667,2.622983333,11,1,18,295,420,591,90,886,714,30,45.26,3.638
10/30/2016 19:00,2.965783333,0.007916667,2.965583333,11,1,19,89,868,663,89,868,663,31,48.62,3.652
10/30/2016 20:00,1.993766667,0.002933333,1.993766667,11,1,20,84,823,549,84,823,549,31,55.65,3.655
10/30/2016 21:00,2.543716667,0.00395,2.5437,11,1,21,73,742,385,73,742,385,30,65.14,3.632
10/30/2016 22:00,3.67595,0.006683333,3.67595,11,1,22,56,561,190,56,561,190,29,76.17,3.597
10/30/2016 23:00,2.714866667,0.005733333,2.714866667,11,1,23,14,103,17,14,103,17,26,88.13,3.576
10/31/2016 0:00,1.50255,0.00095,1.50215,11,2,0,0,0,0,0,0,0,25,100.65,3.577
10/31/2016 1:00,1.3317,0.002416667,1.3315,11,2,1,0,0,0,0,0,0,24,113.48,3.594
10/31/2016 2:00,0.821383333,0.002183333,0.821383333,11,2,2,0,0,0,0,0,0,23,126.42,3.627
10/31/2016 3:00,1.148566667,0.002933333,1.148566667,11,2,3,0,0,0,0,0,0,22,139.22,3.676
10/31/2016 4:00,0.609266667,0.00085,0.609266667,11,2,4,0,0,0,0,0,0,22,151.41,3.73
10/31/2016 5:00,0.552816667,0.001583333,0.552816667,11,2,5,0,0,0,0,0,0,22,161.42,3.776
10/31/2016 6:00,0.90135,0.0008,0.901033333,11,2,6,0,0,0,0,0,0,22,164.13,3.806
10/31/2016 7:00,1.0432,0.001383333,1.043,11,2,7,0,0,0,0,0,0,22,156.81,3.812
10/31/2016 8:00,0.54345,0.314566667,0.5434,11,2,8,0,0,0,0,0,0,22,145.36,3.78
10/31/2016 9:00,0.487166667,1.741133333,0.487166667,11,2,9,0,0,0,0,0,0,22,132.78,3.717
10/31/2016 10:00,0.515783333,2.774166667,0.515783333,11,2,10,0,0,0,0,0,0,22,119.88,3.665
10/31/2016 11:00,0.532883333,3.40405,0.532883333,11,2,11,0,0,0,0,0,0,21,106.98,3.66
10/31/2016 12:00,0.497866667,3.68905,0.497866667,11,2,12,0,0,0,0,0,0,21,94.3,3.687
10/31/2016 13:00,0.497883333,3.482133333,0.497883333,11,2,13,54,213,83,54,213,83,22,82.06,3.708
10/31/2016 14:00,0.545466667,3.311566667,0.545466667,11,2,14,98,517,271,98,517,271,24,70.55,3.723
10/31/2016 15:00,0.521166667,2.670816667,0.521166667,11,2,15,219,195,316,114,682,453,26,60.25,3.757
10/31/2016 16:00,4.78715,1.6585,4.78715,11,2,16,287,167,391,118,770,594,27,51.92,3.82
10/31/2016 17:00,2.281916667,0.614783333,2.281916667,11,2,17,121,809,676,121,809,676,28,46.67,3.904
10/31/2016 18:00,2.5796,0.067716667,2.5796,11,2,18,338,123,425,122,812,691,29,45.57,3.999
10/31/2016 19:00,2.67465,0.005516667,2.67465,11,2,19,121,787,639,121,787,639,29,48.92,4.122
10/31/2016 20:00,3.347833333,0.006933333,3.347833333,11,2,20,115,730,525,115,730,525,28,55.9,4.263
10/31/2016 21:00,2.146816667,0.004116667,2.146816667,11,2,21,14,0,14,117,569,354,27,65.36,4.387
10/31/2016 22:00,3.063316667,0.005766667,3.063316667,11,2,22,86,337,166,86,337,166,26,76.36,4.471
10/31/2016 23:00,2.937616667,0.005716667,2.93755,11,2,23,10,0,10,10,6,10,25,88.3,4.509
11/1/2016 0:00,1.818933333,0.006183333,1.818816667,11,3,0,0,0,0,0,0,0,24,100.8,4.502
11/1/2016 1:00,1.905966667,0.004666667,1.905966667,11,3,1,0,0,0,0,0,0,24,113.62,4.463
11/1/2016 2:00,1.28245,0.0037,1.28245,11,3,2,0,0,0,0,0,0,23,126.56,4.412
11/1/2016 3:00,1.29445,0.00255,1.29445,11,3,3,0,0,0,0,0,0,23,139.38,4.36
11/1/2016 4:00,2.0984,0.004866667,2.0984,11,3,4,0,0,0,0,0,0,22,151.6,4.31
11/1/2016 5:00,0.527383333,0.001733333,0.527383333,11,3,5,0,0,0,0,0,0,22,161.68,4.253
11/1/2016 6:00,0.842133333,0.000316667,0.84115,11,3,6,0,0,0,0,0,0,21,164.44,4.197
11/1/2016 7:00,0.9516,0.00015,0.95065,11,3,7,0,0,0,0,0,0,21,157.03,4.164
11/1/2016 8:00,0.627233333,0.153616667,0.627233333,11,3,8,0,0,0,0,0,0,21,145.53,4.171
11/1/2016 9:00,0.444116667,0.5288,0.444116667,11,3,9,0,0,0,0,0,0,21,132.92,4.219
11/1/2016 10:00,0.5381,1.3981,0.5381,11,3,10,0,0,0,0,0,0,21,120.02,4.283
11/1/2016 11:00,0.495633333,3.047316667,0.495633333,11,3,11,0,0,0,0,0,0,21,107.13,4.349
11/1/2016 12:00,0.410216667,3.765183333,0.410216667,11,3,12,0,0,0,0,0,0,21,94.46,4.407
11/1/2016 13:00,0.489033333,2.591516667,0.489033333,11,3,13,36,0,36,47,274,84,21,82.23,4.448
11/1/2016 14:00,0.533666667,2.450766667,0.533666667,11,3,14,115,3,116,85,564,271,22,70.75,4.474
11/1/2016 15:00,0.41905,2.382283333,0.41905,11,3,15,163,4,165,103,703,449,23,60.48,4.494
11/1/2016 16:00,3.372366667,2.0307,3.372366667,11,3,16,285,115,356,110,779,588,24,52.19,4.525
11/1/2016 17:00,2.20515,0.594416667,2.20515,11,3,17,141,0,141,112,817,670,24,46.97,4.572
11/1/2016 18:00,3.296983333,0.093166667,3.296983333,11,3,18,339,157,448,120,809,683,25,45.88,4.622
11/1/2016 19:00,4.493266667,0.0078,4.493266667,11,3,19,38,0,38,114,795,634,25,49.2,4.664
11/1/2016 20:00,5.154883333,0.003883333,5.154866667,11,3,20,167,1,167,106,748,523,25,56.15,4.704
11/1/2016 21:00,3.768783333,0.007233333,3.768783333,11,3,21,7,0,7,91,655,362,24,65.58,4.746
11/1/2016 22:00,3.025,0.007133333,3.025,11,3,22,3,0,3,67,456,173,23,76.55,4.803
11/1/2016 23:00,1.53795,0.003933333,1.537933333,11,3,23,0,0,0,12,37,13,22,88.46,4.874
11/2/2016 0:00,1.50825,0.003316667,1.50825,11,4,0,0,0,0,0,0,0,21,100.95,4.94
11/2/2016 1:00,0.5834,0.00205,0.5834,11,4,1,0,0,0,0,0,0,21,113.76,4.994
11/2/2016 2:00,1.2782,0.00285,1.2782,11,4,2,0,0,0,0,0,0,21,126.7,5.022
11/2/2016 3:00,1.21585,0.00255,1.21585,11,4,3,0,0,0,0,0,0,21,139.53,5.009
11/2/2016 4:00,1.166316667,0.0029,1.166316667,11,4,4,0,0,0,0,0,0,21,151.78,4.971
11/2/2016 5:00,0.558433333,0.001416667,0.558433333,11,4,5,0,0,0,0,0,0,20,161.94,4.93
11/2/2016 6:00,1.060633333,0.001233333,1.06005,11,4,6,0,0,0,0,0,0,20,164.74,4.894
11/2/2016 7:00,1.249766667,0.002766667,1.249366667,11,4,7,0,0,0,0,0,0,20,157.25,4.865
11/2/2016 8:00,0.78295,0.136283333,0.78295,11,4,8,0,0,0,0,0,0,19,145.69,4.848
11/2/2016 9:00,0.730583333,0.570466667,0.730583333,11,4,9,0,0,0,0,0,0,19,133.07,4.846
11/2/2016 10:00,0.645333333,0.68605,0.645333333,11,4,10,0,0,0,0,0,0,19,120.16,4.853
11/2/2016 11:00,0.658383333,1.069566667,0.658383333,11,4,11,0,0,0,0,0,0,19,107.27,4.86
11/2/2016 12:00,0.737483333,2.419383333,0.737483333,11,4,12,0,0,0,0,0,0,18,94.62,4.865
11/2/2016 13:00,0.577933333,2.74915,0.577933333,11,4,13,29,0,29,45,282,82,18,82.41,4.872
11/2/2016 14:00,0.605083333,2.2189,0.605083333,11,4,14,97,0,97,82,567,268,19,70.95,4.888
11/2/2016 15:00,0.7168,1.281566667,0.7168,11,4,15,115,0,115,111,672,440,20,60.72,4.917
11/2/2016 16:00,3.493366667,1.272316667,3.493366667,11,4,16,102,0,102,130,728,573,21,52.46,4.95
11/2/2016 17:00,1.685233333,0.395483333,1.685233333,11,4,17,90,0,90,138,759,653,21,47.27,4.976
11/2/2016 18:00,2.443916667,0.034866667,2.443916667,11,4,18,193,5,197,149,745,665,22,46.18,4.988
11/2/2016 19:00,2.16825,0.005783333,2.16815,11,4,19,214,10,220,153,707,612,23,49.49,4.99
11/2/2016 20:00,2.91,0.009133333,2.91,11,4,20,76,0,76,144,647,502,22,56.4,4.977
11/2/2016 21:00,1.977566667,0.002366667,1.977383333,11,4,21,114,0,114,134,499,339,22,65.79,4.95
11/2/2016 22:00,3.67845,0.003683333,3.6782,11,4,22,53,0,53,87,309,158,21,76.73,4.914
11/2/2016 23:00,3.361783333,0.006866667,3.361783333,11,4,23,3,0,3,8,17,9,20,88.62,4.874
11/3/2016 0:00,2.278733333,0.0046,2.278733333,11,5,0,0,0,0,0,0,0,20,101.09,4.834
11/3/2016 1:00,1.204766667,0.001866667,1.204766667,11,5,1,0,0,0,0,0,0,20,113.89,4.796
11/3/2016 2:00,1.3031,0.00365,1.3031,11,5,2,0,0,0,0,0,0,20,126.83,4.759
11/3/2016 3:00,1.474316667,0.003633333,1.4743,11,5,3,0,0,0,0,0,0,19,139.67,4.726
11/3/2016 4:00,1.507283333,0.0025,1.507283333,11,5,4,0,0,0,0,0,0,19,151.96,4.699
11/3/2016 5:00,1.096366667,0.002733333,1.096366667,11,5,5,0,0,0,0,0,0,19,162.19,4.673
11/3/2016 6:00,0.720966667,0.001383333,0.720966667,11,5,6,0,0,0,0,0,0,19,165.04,4.634
11/3/2016 7:00,1.427966667,0.01465,1.427616667,11,5,7,0,0,0,0,0,0,19,157.46,4.576
11/3/2016 8:00,0.50325,0.4001,0.50325,11,5,8,0,0,0,0,0,0,19,145.86,4.499
11/3/2016 9:00,0.462216667,0.8407,0.462216667,11,5,9,0,0,0,0,0,0,19,133.21,4.402
11/3/2016 10:00,3.060733333,1.081966667,3.060733333,11,5,10,0,0,0,0,0,0,18,120.3,4.287
11/3/2016 11:00,3.528066667,1.583233333,3.528066667,11,5,11,0,0,0,0,0,0,18,107.42,4.161
11/3/2016 12:00,0.443,0.521766667,0.443,11,5,12,0,0,0,0,0,0,17,94.78,4.032
11/3/2016 13:00,0.488,0.777866667,0.488,11,5,13,2,0,2,51,180,75,17,82.59,3.906
11/3/2016 14:00,0.523933333,0.760266667,0.523933333,11,5,14,9,0,9,106,467,257,18,71.15,3.799
11/3/2016 15:00,0.50275,0.058466667,0.50275,11,5,15,21,0,21,139,603,432,19,60.95,3.722
11/3/2016 16:00,1.65955,0.30415,1.65955,11,5,16,81,0,81,156,681,569,21,52.73,3.676
11/3/2016 17:00,1.282533333,0.53265,1.282533333,11,5,17,242,16,253,158,732,652,22,47.56,3.676
11/3/2016 18:00,2.544583333,0.12225,2.544533333,11,5,18,297,46,329,180,697,660,22,46.48,3.716
11/3/2016 19:00,1.68315,0.00185,1.68315,11,5,19,123,0,123,175,672,609,23,49.76,3.759
11/3/2016 20:00,1.430533333,0.001533333,1.4305,11,5,20,142,0,142,157,625,501,22,56.64,3.778
11/3/2016 21:00,1.823033333,0.00345,1.823033333,11,5,21,124,506,330,134,511,342,22,66,3.773
11/3/2016 22:00,3.383066667,0.006316667,3.38305,11,5,22,88,314,159,88,314,159,21,76.9,3.746
11/3/2016 23:00,2.229616667,0.005483333,2.229616667,11,5,23,7,15,8,7,15,8,19,88.77,3.719
11/4/2016 0:00,1.446366667,0.003633333,1.446366667,11,6,0,0,0,0,0,0,0,18,101.23,3.729
